q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
11.503,11.440,11.148,11.960,13.929,0.006,0.033,0.016,0.042,0.013,unm
11.331,9.815,8.148,7.557,7.945,0.046,0.037,0.050,0.039,0.024,unm
11.804,12.145,16.824,22.351,24.174,0.031,0.007,0.013,0.007,0.010,unm
10.428,11.509,12.407,13.255,10.545,0.058,0.018,0.114,0.013,0.074,unm
12.832,16.042,13.846,11.776,13.142,0.019,0.013,0.014,0.045,0.037,unm
9.815,8.148,7.557,7.945,8.159,0.037,0.050,0.039,0.024,0.033,unm
12.223,10.985,11.993,14.584,19.415,0.003,0.099,0.008,0.067,0.018,unm
14.191,14.311,15.164,12.425,16.253,0.021,0.023,0.009,0.005,0.006,unm
11.848,13.073,8.478,5.919,9.824,0.086,0.020,0.025,0.164,0.007,unm
9.743,12.849,11.333,10.423,11.768,0.139,0.036,0.083,0.028,0.083,unm
6.887,10.561,12.768,9.019,10.740,0.008,0.015,0.017,0.023,0.024,unm
15.367,14.168,12.692,9.216,12.080,0.013,0.024,0.234,0.029,0.008,unm
9.752,12.729,16.263,15.290,16.545,0.011,0.017,0.088,0.026,0.015,unm
18.324,17.424,12.793,6.604,12.166,0.019,0.031,0.054,0.149,0.048,unm
10.226,13.081,12.769,16.350,19.263,0.142,0.025,0.098,0.035,0.011,unm
8.045,8.230,7.923,12.569,12.195,0.154,0.092,0.683,0.040,0.001,unm
12.370,12.232,11.899,10.473,11.141,0.040,0.016,0.003,0.006,0.047,unm
9.723,11.992,11.629,8.125,11.139,0.020,0.026,0.050,0.013,0.018,unm
11.241,12.830,10.773,14.425,10.584,0.021,0.040,0.040,0.016,0.075,unm
10.354,14.377,14.315,17.496,14.998,0.066,0.011,0.080,0.024,0.014,unm
6.979,8.629,7.513,10.512,12.829,0.035,0.039,0.019,0.073,0.092,unm
9.417,7.415,9.779,10.119,9.356,0.069,0.144,0.110,0.044,0.155,unm
12.769,11.895,12.688,10.817,12.715,0.047,0.127,0.040,0.113,0.033,unm
9.025,7.541,8.127,6.629,6.631,0.041,0.080,0.017,0.042,0.106,unm
16.240,12.553,10.766,8.146,6.242,0.011,0.007,0.010,0.032,0.026,unm
9.057,10.648,11.304,9.812,9.748,0.038,0.037,0.007,0.117,0.142,unm
14.524,11.089,13.885,15.618,15.459,0.019,0.063,0.025,0.012,0.073,unm
11.864,11.701,10.631,9.975,12.208,0.058,0.098,0.115,0.357,0.022,unm
13.389,10.204,11.380,11.825,10.430,0.044,0.061,0.013,0.013,0.044,unm
6.664,6.399,7.639,9.458,10.141,0.071,0.097,0.176,0.014,0.010,unm
10.326,13.641,9.972,10.941,10.731,0.084,0.042,0.006,0.005,0.013,unm
11.902,11.794,13.807,15.288,15.841,0.017,0.027,0.034,0.034,0.116,unm
16.267,13.834,15.312,13.540,10.742,0.022,0.019,0.014,0.027,0.094,unm
13.687,12.596,14.807,14.284,10.727,0.003,0.020,0.097,0.006,0.019,unm
19.004,15.074,10.946,12.426,11.985,0.003,0.005,0.003,0.051,0.022,unm
12.660,13.339,15.037,14.858,15.345,0.033,0.054,0.027,0.026,0.026,unm
15.872,10.969,8.153,8.454,8.242,0.021,0.022,0.022,0.026,0.015,unm
13.957,14.815,9.003,11.241,12.198,0.021,0.009,0.103,0.067,0.062,unm
6.794,6.077,7.010,9.897,12.588,0.067,0.153,0.034,0.031,0.008,unm
11.097,10.717,11.333,14.023,11.620,0.025,0.046,0.041,0.024,0.042,unm
11.474,13.346,13.432,10.456,10.185,0.132,0.026,0.008,0.073,0.044,unm
10.111,13.963,11.395,9.946,10.582,0.127,0.032,0.034,0.053,0.035,unm
14.205,20.025,16.861,13.570,12.197,0.014,0.006,0.007,0.022,0.032,unm
7.697,7.238,9.468,9.341,9.607,0.033,0.010,0.023,0.014,0.059,unm
10.568,11.191,9.343,13.167,13.353,0.014,0.027,0.208,0.011,0.020,unm
10.923,13.761,14.505,11.993,8.951,0.057,0.049,0.108,0.043,0.086,unm
9.368,9.662,7.818,8.339,12.751,0.173,0.112,0.153,0.163,0.056,unm
13.273,9.053,11.318,16.279,19.062,0.023,0.048,0.005,0.005,0.007,unm
16.408,19.706,13.182,8.945,9.282,0.022,0.009,0.021,0.123,0.127,unm
12.415,7.724,9.706,12.126,18.629,0.009,0.021,0.011,0.038,0.005,unm
16.820,14.986,12.298,13.809,15.598,0.010,0.011,0.091,0.016,0.064,unm
6.846,8.449,15.284,15.927,10.253,0.155,0.301,0.057,0.024,0.006,unm
14.950,12.452,12.223,8.387,9.035,0.027,0.017,0.019,0.027,0.094,unm
12.474,8.692,10.215,12.588,14.900,0.018,0.052,0.070,0.005,0.105,unm
7.910,7.679,7.938,11.554,16.806,0.073,0.100,0.053,0.066,0.059,unm
10.408,9.767,8.525,9.032,8.073,0.020,0.040,0.012,0.012,0.028,unm
10.717,10.285,8.823,11.576,10.535,0.021,0.007,0.029,0.033,0.029,unm
9.531,10.396,9.940,12.159,13.025,0.112,0.039,0.142,0.070,0.032,unm
14.870,15.319,12.508,15.013,15.035,0.006,0.014,0.028,0.023,0.026,unm
11.193,8.087,7.654,10.148,9.721,0.042,0.013,0.102,0.011,0.024,unm
10.433,6.354,6.928,7.492,9.934,0.006,0.072,0.157,0.268,0.039,unm
12.094,15.522,13.564,11.410,15.128,0.096,0.011,0.009,0.052,0.017,unm
16.153,12.899,13.190,11.306,14.472,0.021,0.006,0.018,0.216,0.039,unm
18.679,13.642,15.942,20.309,14.654,0.016,0.080,0.056,0.049,0.043,unm
13.677,12.862,11.482,10.146,12.002,0.049,0.007,0.015,0.042,0.005,unm
11.704,11.003,12.736,14.556,12.715,0.008,0.012,0.065,0.001,0.004,unm
16.822,11.041,11.349,10.058,6.953,0.042,0.010,0.024,0.019,0.066,unm
9.282,13.778,12.273,17.627,17.119,0.216,0.005,0.008,0.020,0.010,unm
9.231,9.907,9.662,13.809,18.511,0.003,0.013,0.034,0.023,0.041,unm
13.150,14.441,14.069,12.853,9.833,0.005,0.044,0.066,0.088,0.091,unm
9.665,11.279,18.781,14.163,6.943,0.390,0.099,0.017,0.041,0.045,unm
12.218,13.687,12.596,14.807,14.284,0.015,0.003,0.020,0.097,0.006,unm
11.750,9.260,11.516,9.239,9.938,0.029,0.086,0.050,0.065,0.064,unm
7.894,9.607,10.923,13.761,14.505,0.106,0.185,0.057,0.049,0.108,unm
6.675,7.402,7.110,8.811,9.853,0.067,0.028,0.006,0.130,0.059,unm
25.717,17.741,11.678,13.639,18.593,0.003,0.008,0.022,0.014,0.027,unm
5.704,5.290,6.307,6.480,5.865,0.042,0.225,0.078,0.014,0.137,unm
12.634,10.945,10.370,5.772,8.655,0.013,0.081,0.103,0.172,0.084,unm
12.576,13.228,12.594,14.160,14.878,0.029,0.002,0.011,0.026,0.007,unm
10.394,11.744,12.845,11.077,11.108,0.080,0.026,0.047,0.073,0.035,unm
7.524,12.149,15.103,8.993,9.412,0.146,0.019,0.009,0.010,0.093,unm
6.078,7.230,5.476,4.577,7.020,0.108,0.037,0.077,0.089,0.042,unm
12.588,14.900,14.949,12.600,11.439,0.005,0.105,0.038,0.004,0.054,unm
9.962,10.694,12.963,13.367,13.944,0.077,0.080,0.042,0.022,0.020,unm
10.003,11.984,14.909,15.001,14.582,0.028,0.060,0.029,0.033,0.058,unm
14.622,17.887,15.712,9.734,10.346,0.066,0.112,0.127,0.099,0.091,unm
12.207,12.241,11.495,10.498,14.148,0.024,0.061,0.014,0.141,0.017,unm
9.959,12.011,9.173,13.929,14.392,0.080,0.060,0.119,0.011,0.025,unm
5.941,6.739,8.254,10.826,16.337,0.056,0.044,0.052,0.060,0.069,unm
14.295,15.735,13.006,15.152,18.800,0.056,0.015,0.033,0.040,0.026,unm
8.302,10.381,11.148,7.864,8.254,0.293,0.033,0.018,0.035,0.103,unm
11.899,10.473,11.141,11.821,11.665,0.003,0.006,0.047,0.006,0.070,unm
8.649,10.711,12.123,12.915,10.247,0.137,0.089,0.014,0.025,0.075,unm
17.327,12.105,7.656,8.941,17.563,0.071,0.087,0.055,0.112,0.025,unm
15.941,18.376,16.707,16.096,13.620,0.007,0.049,0.021,0.011,0.026,unm
8.300,6.239,11.606,18.800,13.439,0.184,0.184,0.024,0.012,0.081,unm
12.409,11.132,11.274,9.588,7.119,0.012,0.084,0.075,0.168,0.243,unm
9.936,15.784,13.739,8.718,9.034,0.165,0.108,0.112,0.076,0.187,unm
7.317,15.729,22.397,16.473,15.982,0.016,0.008,0.002,0.038,0.067,unm
13.177,10.651,10.841,14.151,16.832,0.036,0.002,0.054,0.010,0.002,unm
11.398,7.606,10.282,15.048,14.746,0.044,0.041,0.050,0.046,0.073,unm
10.192,9.495,11.676,10.356,11.629,0.075,0.074,0.018,0.050,0.020,unm
15.887,15.954,12.209,13.230,10.505,0.022,0.026,0.032,0.113,0.159,unm
8.748,6.844,8.562,8.599,10.832,0.033,0.084,0.020,0.053,0.026,unm
9.855,9.336,10.464,8.734,9.341,0.083,0.144,0.014,0.077,0.015,unm
15.677,12.111,15.555,15.433,11.268,0.003,0.048,0.028,0.027,0.076,unm
11.092,11.434,9.195,9.702,6.776,0.008,0.017,0.049,0.052,0.100,unm
6.934,5.781,8.010,7.248,7.808,0.142,0.142,0.099,0.141,0.072,unm
16.505,16.170,13.723,11.989,10.408,0.080,0.038,0.022,0.067,0.093,unm
5.634,7.296,8.926,13.169,16.150,0.069,0.022,0.096,0.025,0.020,unm
12.209,14.132,13.069,12.299,16.730,0.018,0.032,0.080,0.185,0.007,unm
12.382,11.387,7.321,7.340,7.789,0.009,0.084,0.056,0.016,0.077,unm
19.901,16.751,14.338,12.894,8.415,0.040,0.010,0.016,0.017,0.035,unm
13.481,14.924,13.773,13.176,12.212,0.006,0.030,0.074,0.077,0.025,unm
9.770,9.199,13.592,15.436,13.954,0.017,0.076,0.040,0.065,0.052,unm
17.598,11.412,11.922,13.431,13.050,0.014,0.209,0.156,0.045,0.134,unm
10.807,9.995,10.995,13.014,9.245,0.022,0.036,0.068,0.055,0.070,unm
13.833,11.293,14.452,10.952,11.278,0.021,0.121,0.041,0.036,0.113,unm
11.814,11.813,13.858,18.973,15.638,0.019,0.075,0.052,0.060,0.076,unm
8.906,9.112,9.341,10.439,13.703,0.011,0.092,0.135,0.003,0.014,unm
10.943,7.813,10.212,8.543,11.648,0.031,0.256,0.052,0.028,0.050,unm
9.350,6.725,8.875,10.666,11.933,0.037,0.071,0.114,0.095,0.039,unm
12.960,16.556,14.720,9.582,11.231,0.075,0.044,0.043,0.054,0.005,unm
14.354,15.991,15.391,13.426,13.676,0.037,0.001,0.002,0.028,0.004,unm
11.000,8.472,8.273,9.447,7.678,0.031,0.023,0.117,0.061,0.130,unm
8.717,12.379,15.278,13.757,17.677,0.010,0.014,0.019,0.008,0.013,unm
9.247,7.812,8.291,9.395,13.537,0.081,0.106,0.150,0.337,0.030,unm
5.583,8.152,14.674,14.046,10.151,0.075,0.155,0.068,0.046,0.094,unm
12.268,10.800,11.131,10.030,10.885,0.035,0.267,0.053,0.125,0.032,unm
10.599,12.550,9.505,9.537,8.962,0.053,0.053,0.044,0.093,0.059,unm
9.145,11.743,10.695,12.030,14.117,0.185,0.024,0.175,0.034,0.029,unm
12.511,14.012,14.700,14.187,13.052,0.092,0.137,0.015,0.057,0.026,unm
14.917,8.282,10.629,17.211,20.028,0.023,0.011,0.017,0.021,0.024,unm
20.346,16.289,10.192,10.773,12.240,0.015,0.013,0.007,0.127,0.017,unm
24.741,17.878,11.760,16.997,15.387,0.001,0.013,0.028,0.016,0.009,unm
13.348,14.010,13.730,16.127,8.832,0.017,0.026,0.005,0.019,0.030,unm
14.075,8.488,11.908,14.168,10.229,0.007,0.007,0.029,0.004,0.004,unm
8.004,10.620,12.033,11.197,13.660,0.161,0.002,0.005,0.014,0.021,unm
15.273,8.641,9.819,11.988,12.598,0.034,0.027,0.017,0.024,0.016,unm
13.132,9.073,13.594,14.556,9.704,0.041,0.103,0.020,0.010,0.020,unm
20.407,18.361,18.414,15.877,16.421,0.012,0.017,0.024,0.095,0.077,unm
9.276,12.787,14.505,11.749,17.796,0.040,0.022,0.013,0.007,0.008,unm
12.929,7.570,10.788,11.436,10.253,0.010,0.136,0.095,0.051,0.138,unm
18.656,13.773,13.394,10.979,10.782,0.010,0.014,0.010,0.026,0.026,unm
17.280,12.021,11.774,14.098,10.060,0.005,0.004,0.123,0.043,0.025,unm
17.883,14.784,12.456,10.501,12.284,0.013,0.037,0.025,0.015,0.017,unm
15.721,14.456,12.873,10.569,11.198,0.027,0.060,0.027,0.091,0.032,unm
11.472,14.198,11.445,9.219,6.876,0.060,0.050,0.087,0.017,0.103,unm
12.299,12.801,13.219,14.491,13.313,0.017,0.013,0.055,0.050,0.040,unm
6.582,10.231,12.215,13.795,9.862,0.039,0.054,0.085,0.033,0.187,unm
13.142,10.252,6.326,7.265,8.579,0.037,0.079,0.024,0.023,0.005,unm
15.376,16.456,11.359,7.991,8.576,0.037,0.047,0.077,0.044,0.042,unm
11.550,12.772,18.970,18.594,17.902,0.034,0.021,0.006,0.006,0.026,unm
13.255,10.545,7.114,10.666,13.668,0.013,0.074,0.099,0.099,0.043,unm
8.954,8.406,8.680,8.943,8.813,0.048,0.091,0.098,0.058,0.043,unm
15.522,16.392,16.240,12.553,10.766,0.004,0.008,0.011,0.007,0.010,unm
13.365,12.806,8.282,8.879,7.300,0.053,0.051,0.064,0.101,0.165,unm
14.518,18.860,12.992,8.479,7.634,0.027,0.009,0.127,0.070,0.085,unm
12.908,12.209,14.132,13.069,12.299,0.001,0.018,0.032,0.080,0.185,unm
10.490,11.676,16.875,15.789,9.557,0.050,0.004,0.009,0.005,0.018,unm
8.965,9.427,11.483,12.063,8.954,0.121,0.062,0.034,0.099,0.048,unm
7.644,9.416,7.816,9.141,10.849,0.039,0.020,0.090,0.149,0.124,unm
7.108,5.328,6.835,6.549,6.303,0.068,0.073,0.111,0.114,0.121,unm
9.394,13.444,15.286,11.447,9.437,0.130,0.017,0.063,0.006,0.100,unm
7.734,8.448,7.668,6.272,5.880,0.008,0.006,0.010,0.067,0.092,unm
11.486,8.591,9.898,9.266,12.192,0.041,0.012,0.040,0.054,0.023,unm
13.247,13.285,10.836,12.672,10.606,0.037,0.030,0.228,0.062,0.018,unm
9.203,9.312,9.369,9.269,9.421,0.049,0.027,0.001,0.003,0.010,unm
10.730,11.221,15.081,14.330,9.481,0.018,0.113,0.056,0.152,0.215,unm
10.608,12.197,14.200,16.241,15.528,0.215,0.180,0.010,0.008,0.005,unm
14.365,22.919,15.716,15.204,15.142,0.017,0.007,0.024,0.064,0.054,unm
14.182,14.874,12.310,14.862,15.963,0.004,0.019,0.029,0.022,0.013,unm
15.653,12.444,8.633,8.547,7.391,0.051,0.059,0.017,0.022,0.227,unm
5.940,9.181,13.215,12.411,9.650,0.230,0.268,0.070,0.087,0.129,unm
10.551,10.318,9.692,10.272,11.221,0.063,0.010,0.050,0.016,0.013,unm
22.173,20.083,17.667,14.678,20.393,0.017,0.029,0.033,0.175,0.006,unm
12.743,9.889,11.163,16.206,12.347,0.004,0.041,0.077,0.005,0.065,unm
10.240,9.416,10.479,10.404,13.342,0.012,0.083,0.012,0.020,0.008,unm
15.288,15.841,15.978,12.568,10.534,0.034,0.116,0.017,0.013,0.069,unm
10.074,6.037,6.309,10.854,14.470,0.018,0.013,0.044,0.098,0.013,unm
9.882,13.783,15.487,15.840,15.483,0.026,0.046,0.021,0.019,0.014,unm
13.875,16.341,15.087,11.994,11.933,0.028,0.069,0.038,0.010,0.005,unm
10.209,10.996,10.045,9.511,15.064,0.042,0.033,0.058,0.091,0.019,unm
8.746,7.371,8.699,9.719,13.559,0.081,0.121,0.149,0.021,0.006,unm
7.807,7.446,8.124,7.903,10.079,0.119,0.066,0.027,0.080,0.019,unm
8.859,7.496,10.193,17.936,23.307,0.007,0.076,0.046,0.009,0.008,unm
7.509,6.396,7.169,11.333,15.926,0.013,0.169,0.146,0.014,0.012,unm
15.471,25.779,17.632,9.884,12.663,0.005,0.001,0.004,0.070,0.073,unm
17.992,15.367,14.168,12.692,9.216,0.015,0.013,0.024,0.234,0.029,unm
18.658,17.180,10.469,13.166,12.950,0.076,0.035,0.032,0.010,0.048,unm
9.796,8.568,8.414,9.008,10.321,0.103,0.006,0.063,0.046,0.056,unm
14.606,15.567,10.730,11.221,15.081,0.126,0.021,0.018,0.113,0.056,unm
15.497,10.561,10.752,11.674,12.470,0.048,0.049,0.035,0.034,0.019,unm
10.260,8.753,10.061,10.752,7.086,0.039,0.061,0.034,0.043,0.104,unm
13.268,15.372,14.823,13.258,11.970,0.128,0.115,0.014,0.017,0.121,unm
13.604,15.060,10.459,9.525,11.127,0.017,0.038,0.043,0.236,0.031,unm
11.388,9.445,8.919,8.790,11.972,0.067,0.004,0.027,0.004,0.017,unm
15.224,17.634,14.783,18.122,17.336,0.003,0.002,0.005,0.011,0.003,unm
13.571,16.064,16.488,17.231,21.773,0.012,0.007,0.008,0.026,0.026,unm
6.395,10.672,10.702,6.523,8.563,0.086,0.044,0.056,0.058,0.036,unm
23.512,15.268,11.420,17.992,15.367,0.009,0.067,0.048,0.015,0.013,unm
7.231,8.324,8.712,8.949,9.400,0.081,0.043,0.096,0.089,0.070,unm
9.672,14.340,14.110,11.733,13.735,0.015,0.004,0.003,0.010,0.006,unm
9.588,7.119,7.576,9.421,11.398,0.168,0.243,0.158,0.058,0.044,unm
14.806,13.743,11.017,11.213,9.935,0.075,0.130,0.016,0.021,0.079,unm
7.634,6.027,6.671,10.486,12.182,0.085,0.017,0.009,0.025,0.053,unm
11.256,15.547,17.106,15.699,15.021,0.092,0.044,0.067,0.049,0.044,unm
9.040,9.010,7.786,8.172,6.910,0.045,0.009,0.046,0.013,0.122,unm
10.844,9.347,8.441,9.562,12.693,0.014,0.028,0.046,0.037,0.043,unm
10.022,7.951,8.493,8.421,9.240,0.111,0.049,0.069,0.097,0.036,unm
10.594,10.076,13.400,16.708,10.811,0.004,0.015,0.011,0.017,0.046,unm
15.223,12.226,14.032,15.713,12.513,0.035,0.072,0.110,0.043,0.100,unm
11.607,12.560,11.391,10.066,9.096,0.026,0.011,0.130,0.070,0.117,unm
5.328,6.835,6.549,6.303,9.082,0.073,0.111,0.114,0.121,0.146,unm
7.623,10.750,10.872,10.872,10.952,0.190,0.065,0.011,0.011,0.020,unm
8.798,10.379,10.323,9.723,9.387,0.034,0.048,0.039,0.020,0.018,unm
11.032,9.750,14.107,16.880,13.733,0.060,0.069,0.129,0.030,0.033,unm
11.327,12.129,11.984,11.953,16.949,0.096,0.006,0.014,0.026,0.010,unm
6.736,7.272,7.317,15.729,22.397,0.023,0.118,0.016,0.008,0.002,unm
14.900,14.949,12.600,11.439,10.525,0.105,0.038,0.004,0.054,0.012,unm
12.741,15.080,9.909,10.082,9.943,0.017,0.008,0.028,0.067,0.034,unm
13.594,14.479,9.502,11.494,11.973,0.137,0.025,0.029,0.019,0.046,unm
30.169,27.101,15.254,12.604,7.972,0.002,0.012,0.184,0.022,0.185,unm
8.681,11.499,12.764,10.713,8.172,0.127,0.009,0.043,0.177,0.301,unm
9.506,11.546,14.727,14.377,13.875,0.030,0.010,0.055,0.096,0.028,unm
14.858,13.486,13.490,10.284,10.176,0.100,0.026,0.030,0.041,0.076,unm
10.537,12.698,13.259,9.087,10.443,0.068,0.039,0.047,0.008,0.004,unm
10.668,15.021,16.004,11.685,14.967,0.051,0.032,0.009,0.092,0.005,unm
14.710,9.066,8.649,12.313,19.575,0.011,0.014,0.012,0.009,0.009,unm
13.932,18.285,15.941,12.036,9.724,0.025,0.015,0.052,0.113,0.118,unm
7.041,6.356,8.321,7.495,7.807,0.026,0.061,0.016,0.019,0.119,unm
9.384,9.526,9.400,14.632,15.215,0.102,0.099,0.099,0.023,0.041,unm
11.572,10.028,9.424,9.620,14.634,0.015,0.018,0.019,0.034,0.011,unm
9.452,9.847,12.173,10.932,6.724,0.013,0.013,0.019,0.037,0.166,unm
6.660,8.045,8.230,7.923,12.569,0.077,0.154,0.092,0.683,0.040,unm
13.023,17.222,16.997,15.101,17.516,0.002,0.006,0.019,0.018,0.048,unm
13.050,16.101,10.811,9.274,9.993,0.134,0.082,0.051,0.034,0.017,unm
8.029,11.268,11.731,7.906,11.183,0.032,0.055,0.038,0.090,0.009,unm
8.383,9.818,10.470,11.715,10.356,0.050,0.043,0.145,0.060,0.111,unm
11.160,13.102,12.823,12.646,18.448,0.043,0.004,0.027,0.037,0.053,unm
16.414,10.702,10.559,8.236,9.741,0.009,0.015,0.006,0.089,0.146,unm
18.732,15.128,8.947,13.318,16.729,0.013,0.040,0.062,0.042,0.052,unm
12.677,14.863,15.832,16.303,11.905,0.042,0.054,0.082,0.047,0.133,unm
9.297,10.773,8.782,9.474,8.799,0.051,0.059,0.036,0.044,0.095,unm
13.104,12.499,14.724,13.365,9.375,0.005,0.015,0.022,0.100,0.291,unm
8.397,6.503,6.018,10.606,15.508,0.032,0.200,0.376,0.076,0.059,unm
10.731,10.178,14.604,15.441,11.380,0.013,0.011,0.032,0.047,0.169,unm
20.439,15.698,8.733,10.955,11.145,0.015,0.075,0.143,0.046,0.080,unm
14.656,12.337,6.933,7.340,9.379,0.033,0.049,0.241,0.034,0.088,unm
10.272,13.095,15.217,12.359,13.012,0.011,0.011,0.032,0.011,0.038,unm
13.035,9.462,9.741,12.392,13.175,0.079,0.131,0.168,0.006,0.030,unm
11.731,18.040,15.154,11.947,13.240,0.111,0.061,0.051,0.028,0.066,unm
13.367,13.944,12.683,8.684,8.373,0.022,0.020,0.075,0.076,0.038,unm
15.841,15.978,12.568,10.534,11.940,0.116,0.017,0.013,0.069,0.010,unm
10.276,9.071,7.429,7.106,9.410,0.073,0.063,0.185,0.329,0.036,unm
11.020,13.410,15.953,14.118,12.328,0.012,0.028,0.054,0.025,0.114,unm
10.872,11.350,10.150,10.760,8.958,0.088,0.008,0.008,0.011,0.030,unm
10.134,15.944,18.050,13.276,6.196,0.162,0.077,0.029,0.067,0.052,unm
8.309,10.269,11.925,6.519,11.283,0.062,0.018,0.008,0.080,0.085,unm
12.950,10.121,15.472,14.835,11.606,0.027,0.075,0.064,0.040,0.026,unm
6.629,6.631,7.520,7.175,7.043,0.042,0.106,0.034,0.135,0.028,unm
12.218,9.167,7.635,6.843,9.535,0.006,0.035,0.079,0.091,0.004,unm
8.736,11.472,14.198,11.445,9.219,0.058,0.060,0.050,0.087,0.017,unm
7.786,8.172,6.910,9.188,13.594,0.046,0.013,0.122,0.084,0.137,unm
11.412,11.922,13.431,13.050,16.101,0.209,0.156,0.045,0.134,0.082,unm
17.752,13.616,7.396,10.537,18.601,0.021,0.047,0.026,0.086,0.012,unm
9.913,10.391,11.196,16.443,14.399,0.069,0.141,0.235,0.164,0.173,unm
9.108,7.427,9.693,11.118,13.296,0.181,0.184,0.175,0.176,0.129,unm
13.228,12.594,14.160,14.878,9.508,0.002,0.011,0.026,0.007,0.070,unm
16.726,25.023,17.037,12.568,9.016,0.008,0.004,0.036,0.009,0.082,unm
13.561,12.631,21.000,15.663,12.040,0.020,0.018,0.033,0.037,0.035,unm
18.045,18.290,14.859,18.459,16.708,0.013,0.025,0.013,0.021,0.036,unm
8.716,5.995,7.228,5.311,5.608,0.029,0.314,0.036,0.025,0.031,unm
9.582,11.231,12.083,17.327,12.105,0.054,0.005,0.023,0.071,0.087,unm
7.744,9.913,10.391,11.196,16.443,0.141,0.069,0.141,0.235,0.164,unm
6.517,8.609,11.105,13.019,9.945,0.034,0.066,0.059,0.127,0.078,unm
23.262,21.596,17.727,14.718,20.300,0.001,0.002,0.007,0.032,0.030,unm
14.236,14.063,10.022,7.951,8.493,0.004,0.009,0.111,0.049,0.069,unm
8.857,8.105,9.203,9.314,12.518,0.125,0.052,0.018,0.096,0.041,unm
17.175,11.993,12.009,12.548,16.724,0.001,0.005,0.045,0.006,0.030,unm
6.492,7.681,8.936,10.083,13.731,0.021,0.075,0.012,0.087,0.034,unm
9.867,9.072,8.493,10.510,10.804,0.145,0.007,0.055,0.017,0.059,unm
13.148,16.808,17.716,20.957,17.326,0.057,0.024,0.011,0.055,0.024,unm
9.882,9.994,9.785,9.545,9.383,0.004,0.015,0.018,0.026,0.027,unm
10.885,9.511,9.345,9.337,11.139,0.032,0.013,0.037,0.126,0.022,unm
14.305,10.233,8.441,8.530,7.484,0.025,0.013,0.084,0.034,0.064,unm
13.620,12.517,14.786,12.115,12.660,0.026,0.072,0.017,0.020,0.001,unm
20.025,16.861,13.570,12.197,10.296,0.006,0.007,0.022,0.032,0.074,unm
7.043,10.021,11.761,11.935,18.543,0.028,0.019,0.014,0.027,0.002,unm
11.526,11.013,7.915,10.607,9.518,0.038,0.054,0.006,0.053,0.061,unm
8.000,6.562,7.609,7.426,9.633,0.000,0.000,0.043,0.043,0.013,unm
9.089,11.929,12.394,6.046,11.968,0.008,0.038,0.007,0.009,0.006,unm
9.507,14.806,13.743,11.017,11.213,0.066,0.075,0.130,0.016,0.021,unm
12.044,9.272,12.641,16.137,14.503,0.035,0.061,0.009,0.028,0.007,unm
11.252,12.017,10.872,11.388,9.445,0.081,0.035,0.070,0.067,0.004,unm
10.924,10.249,15.140,14.570,10.713,0.019,0.049,0.010,0.006,0.038,unm
12.934,17.881,18.305,13.938,16.034,0.005,0.017,0.017,0.085,0.003,unm
18.199,15.896,11.264,7.480,11.252,0.013,0.016,0.012,0.208,0.081,unm
6.297,10.577,13.827,8.052,10.772,0.102,0.030,0.015,0.058,0.042,unm
13.572,17.518,12.196,13.483,12.929,0.009,0.004,0.051,0.004,0.010,unm
12.898,10.574,11.474,10.437,9.742,0.035,0.117,0.080,0.066,0.024,unm
7.330,7.409,8.812,9.201,10.077,0.050,0.215,0.020,0.138,0.088,unm
10.945,7.703,6.947,6.697,9.875,0.014,0.070,0.072,0.065,0.044,unm
14.232,11.520,12.394,17.146,16.224,0.034,0.044,0.018,0.024,0.038,unm
9.773,12.375,19.311,20.836,15.772,0.029,0.064,0.035,0.010,0.180,unm
9.243,7.115,9.723,11.992,11.629,0.012,0.008,0.020,0.026,0.050,unm
9.938,12.234,15.555,10.462,15.941,0.004,0.010,0.019,0.260,0.007,unm
15.067,16.494,16.798,13.451,7.233,0.010,0.016,0.019,0.023,0.265,unm
12.712,18.764,15.540,8.805,9.913,0.174,0.052,0.017,0.014,0.064,unm
12.383,14.952,10.216,11.462,11.159,0.095,0.025,0.023,0.084,0.044,unm
21.289,22.083,21.905,21.708,18.549,0.021,0.026,0.019,0.033,0.060,unm
11.229,14.785,16.874,14.938,10.405,0.009,0.005,0.031,0.022,0.071,unm
15.849,13.263,9.370,10.810,9.290,0.015,0.052,0.163,0.020,0.030,unm
11.347,10.069,10.543,9.124,8.728,0.008,0.027,0.007,0.061,0.120,unm
12.426,11.985,8.308,8.139,7.620,0.051,0.022,0.012,0.168,0.027,unm
13.341,12.109,13.311,12.753,7.373,0.076,0.102,0.070,0.035,0.109,unm
8.737,10.722,9.410,8.676,6.874,0.117,0.064,0.081,0.059,0.051,unm
12.839,13.202,12.647,16.209,16.048,0.006,0.048,0.144,0.003,0.006,unm
13.743,11.017,11.213,9.935,8.840,0.130,0.016,0.021,0.079,0.061,unm
14.409,13.822,12.186,12.516,11.993,0.003,0.012,0.041,0.012,0.005,unm
9.232,11.371,12.064,6.410,10.033,0.057,0.032,0.016,0.037,0.009,unm
13.629,11.607,11.058,9.269,6.078,0.120,0.020,0.017,0.029,0.108,unm
10.515,11.993,14.178,14.434,16.622,0.016,0.034,0.022,0.005,0.007,unm
13.170,6.470,10.627,11.898,17.035,0.049,0.112,0.042,0.036,0.009,unm
